"","AGE","EDUCATION","SEX","DISABILITY","INSURANCE","CHILD","RACE","INCOME"
"3379",15,11,2,2,1,1,1,0
"3380",15,11,1,2,1,1,1,0
"3381",37,18,1,2,1,0,1,130000
"3382",32,21,2,2,1,0,1,30000
"3383",52,22,2,2,1,0,1,82000
"3384",26,20,1,2,1,0,1,35000
"3385",45,21,1,2,1,0,1,50000
"3386",41,19,2,2,1,0,1,28000
"3387",56,20,1,2,1,0,1,120200
"3388",56,16,2,2,1,0,1,80000
"3389",66,19,1,2,1,0,1,125400
"3390",59,18,2,2,1,0,1,0
"3391",93,14,2,1,1,0,1,9600
"3392",42,19,1,2,1,0,1,15000
"3393",35,15,1,2,2,0,9,26000
"3394",75,20,2,2,1,0,1,26700
"3395",68,21,1,2,1,0,1,47100
"3396",65,22,2,2,1,0,1,56300
"3397",48,16,1,2,2,0,1,12000
"3398",47,16,2,2,2,0,1,10600
"3399",62,18,2,1,1,0,1,45000
"3400",51,20,2,2,1,0,1,15000
"3401",57,21,1,2,1,0,1,62000
"3402",24,20,2,2,1,0,1,10000
"3403",51,21,2,2,2,0,3,40800
"3404",24,21,2,2,1,0,3,52100
"3405",63,21,1,2,1,0,1,64900
"3406",59,20,1,1,1,0,1,16900
"3407",39,21,2,2,1,0,1,3000
"3408",39,18,1,2,1,0,1,460000
"3409",52,12,2,1,1,0,1,10500
"3410",32,16,1,2,1,0,1,95000
"3411",30,18,2,2,1,0,1,4600
"3412",54,18,1,2,1,0,1,10400
"3413",44,20,2,2,1,0,1,0
"3414",15,11,2,2,1,1,1,0
"3415",37,21,1,2,1,0,1,98000
"3416",85,16,2,1,1,0,1,23200
"3417",71,18,1,2,1,0,1,25000
"3418",55,17,2,1,1,0,1,8800
"3419",75,12,2,2,1,0,1,27600
"3420",57,16,1,1,1,0,1,5530
"3421",38,18,2,1,1,0,1,9000
"3422",15,12,1,2,1,1,1,0
"3423",51,18,2,1,1,0,1,9900
"3424",73,22,1,2,1,0,1,90000
"3425",69,22,2,2,1,0,1,59700
"3426",52,20,1,2,1,0,1,10100
"3427",71,21,2,1,1,0,3,12000
"3428",43,16,1,1,1,0,3,0
"3429",41,19,2,2,1,0,3,12340
"3430",80,21,2,2,1,0,1,121600
"3431",44,20,2,2,1,0,1,37500
"3432",45,19,1,2,1,0,1,45000
"3433",17,13,2,2,1,1,1,0
"3434",35,16,1,2,2,0,3,150
"3435",59,20,2,2,1,0,3,0
"3436",82,17,1,2,1,0,1,12400
"3437",64,19,1,2,1,0,1,138030
"3438",75,17,2,2,1,0,1,32500
"3439",67,19,1,1,1,0,1,22800
"3440",59,19,2,1,1,0,1,0
"3441",32,20,1,2,1,0,1,82000
"3442",32,21,2,2,1,0,1,89000
"3443",61,14,1,1,1,0,1,27000
"3444",31,21,2,2,1,0,1,7000
"3445",31,21,1,2,1,0,1,32000
"3446",62,21,2,2,1,0,1,5000
"3447",58,16,1,2,1,0,1,58000
"3448",60,16,1,1,1,0,1,24000
"3449",73,21,2,2,1,0,1,42500
"3450",59,20,1,2,1,0,1,75000
"3451",56,16,2,2,1,0,1,16000
"3452",23,18,2,1,1,0,1,8000
"3453",24,16,1,2,1,0,1,30000
"3454",25,19,1,2,1,0,1,29100
"3455",27,19,2,2,1,0,9,8000
"3456",75,16,1,1,1,0,1,74800
"3457",77,16,1,2,1,0,1,60900
"3458",47,16,2,1,2,0,1,6000
"3459",58,20,2,2,1,0,1,197700
"3460",60,19,1,2,1,0,1,89800
"3461",29,21,1,2,1,0,1,65000
"3462",29,21,2,2,1,0,1,35000
"3463",52,16,2,2,1,0,1,34000
"3464",53,16,1,2,1,0,1,38000
"3465",26,19,1,2,1,0,1,27500
"3466",27,21,2,2,1,0,1,40000
"3467",29,16,1,2,1,0,1,42000
"3468",79,21,1,2,1,0,1,48800
"3469",75,20,2,2,1,0,1,8200
"3470",23,16,2,2,2,0,1,10000
"3471",22,16,2,2,2,0,1,26000
"3472",57,20,1,2,1,0,1,45000
"3473",64,19,2,2,1,0,1,0
"3474",37,19,1,2,1,0,1,21000
"3475",58,21,2,2,1,0,1,11200
"3476",51,16,2,2,1,0,1,0
"3477",53,18,1,2,1,0,1,126500
"3478",28,16,1,2,1,0,1,25000
"3479",62,20,1,2,1,0,1,61600
"3480",61,19,2,2,1,0,1,19200
"3481",79,14,1,1,1,0,1,28820
"3482",53,20,1,2,1,0,1,96500
"3483",46,20,2,1,2,0,1,4800
"3484",55,16,1,1,1,0,1,14000
"3485",82,16,1,1,1,0,1,26000
"3486",59,22,1,2,1,0,1,460000
"3487",54,21,2,2,1,0,1,0
"3488",62,15,2,2,1,0,1,60500
"3489",36,16,2,2,1,0,1,29000
"3490",36,16,2,2,1,0,1,12500
"3491",67,21,2,2,1,0,1,700
"3492",69,22,1,2,1,0,1,68000
"3493",36,22,2,2,1,0,1,35000
"3494",53,16,1,2,1,0,1,0
"3495",40,16,1,2,1,0,1,100000
"3496",30,21,2,2,1,0,1,50000
"3497",82,19,1,1,1,0,1,26300
"3498",80,18,2,2,1,0,1,0
"3499",41,21,2,1,1,0,1,16000
"3500",58,16,1,2,1,0,1,12500
"3501",37,16,1,2,2,0,1,26400
"3502",37,19,2,2,2,0,1,60000
"3503",72,16,2,2,1,0,1,34100
"3504",84,16,1,2,1,0,1,15100
"3505",38,20,1,2,1,0,1,59000
"3506",38,19,2,2,1,0,1,2000
"3507",18,14,1,2,1,0,1,0
"3508",16,12,2,1,1,1,1,0
"3509",45,20,1,2,2,0,1,71000
"3510",34,20,2,2,1,0,1,9000
"3511",90,21,1,2,1,0,1,74000
"3512",90,16,2,1,1,0,1,33000
"3513",35,21,1,2,1,0,9,72000
"3514",33,21,2,2,1,0,9,0
"3515",59,19,2,2,1,0,1,75000
"3516",54,18,1,2,1,0,1,460000
"3517",39,18,2,1,1,0,1,85000
"3518",42,20,1,2,1,0,1,109000
"3519",67,21,2,1,1,0,1,18000
"3520",31,21,1,2,2,0,1,24000
"3521",27,21,2,2,1,0,1,26000
"3522",24,21,1,2,2,0,1,16000
"3523",23,21,2,2,2,0,1,16000
"3524",62,20,1,2,1,0,1,20000
"3525",60,20,1,2,2,0,2,28000
"3526",59,16,2,2,1,0,2,35000
"3527",26,20,2,2,1,0,2,31000
"3528",54,16,2,1,1,0,9,0
"3529",40,18,1,2,1,0,1,18000
"3530",60,16,1,2,1,0,1,55000
"3531",59,16,2,2,2,0,1,16000
"3532",30,21,2,2,1,0,1,60000
"3533",31,21,1,2,1,0,1,60000
"3534",65,12,2,2,1,0,1,16100
"3535",77,16,1,2,1,0,1,29300
"3536",59,13,1,2,1,0,1,120000
"3537",53,15,2,2,1,0,6,0
"3538",66,21,2,1,1,0,1,20900
"3539",49,21,1,2,1,0,1,32000
"3540",68,10,1,1,1,0,1,7300
"3541",58,22,1,2,1,0,1,89000
"3542",61,21,2,2,1,0,1,35000
"3543",57,20,1,2,1,0,1,55000
"3544",24,14,2,2,1,0,1,30000
"3545",44,17,1,1,1,0,3,14800
"3546",19,16,1,2,1,0,3,8800
"3547",43,22,2,2,1,0,1,0
"3548",39,23,1,2,1,0,1,460000
"3549",38,19,1,2,1,0,1,40000
"3550",33,21,2,2,1,0,1,44000
"3551",75,18,2,1,1,0,1,9500
"3552",65,19,1,2,1,0,1,73200
"3553",58,16,2,2,2,0,1,17300
"3554",65,16,2,2,1,0,1,16900
"3555",66,16,1,2,1,0,1,20300
"3556",49,21,1,2,1,0,1,0
"3557",63,19,2,2,1,0,1,89230
"3558",77,16,2,2,1,0,1,29430
"3559",69,22,1,2,1,0,1,34600
"3560",68,21,2,1,1,0,1,0
"3561",38,19,1,2,1,0,1,26000
"3562",35,22,2,2,1,0,1,32000
"3563",62,14,2,2,2,0,1,5400
"3564",53,20,2,2,1,0,1,29000
"3565",52,20,1,2,1,0,1,81900
"3566",76,19,2,1,1,0,1,34900
"3567",72,19,1,2,1,0,1,19300
"3568",47,18,2,2,1,0,6,36000
"3569",43,22,2,2,1,0,1,67500
"3570",45,21,1,2,1,0,1,70000
"3571",17,14,1,2,1,1,1,2100
"3572",52,22,1,2,1,0,1,58400
"3573",40,21,2,2,1,0,1,0
"3574",56,20,1,2,1,0,1,90100
"3575",55,17,2,2,1,0,1,36000
"3576",61,16,1,2,1,0,1,109000
"3577",55,20,2,2,1,0,1,22200
"3578",60,21,1,2,1,0,1,120000
"3579",60,21,2,2,1,0,1,111000
"3580",46,20,1,1,1,0,1,99900
"3581",55,21,2,2,1,0,1,3000
"3582",17,14,2,2,1,1,1,400
"3583",16,12,2,2,1,1,1,400
"3584",56,16,1,2,1,0,1,30000
"3585",59,17,2,2,1,0,1,10200
"3586",48,18,1,1,1,0,1,16100
"3587",40,22,1,2,1,0,1,91200
"3588",33,21,2,2,1,0,1,38400
"3589",83,22,2,2,1,0,1,38300
"3590",84,22,1,2,1,0,1,19500
"3591",26,19,1,2,1,0,8,55000
"3592",24,16,2,2,2,0,1,20900
"3593",23,14,1,2,1,0,1,30000
"3594",27,21,2,2,1,0,1,35000
"3595",75,22,1,2,1,0,1,30700
"3596",72,21,2,2,1,0,1,24800
"3597",37,17,2,1,1,0,3,500
"3598",55,22,1,2,1,0,3,80000
"3599",55,22,2,2,1,0,1,40000
"3600",17,14,2,2,1,1,1,0
"3601",57,18,1,2,1,0,1,25900
"3602",23,17,2,2,1,0,1,6800
"3603",54,20,2,2,1,0,1,36400
"3604",28,20,1,2,1,0,1,34000
"3605",28,21,2,2,1,0,1,38500
"3606",39,23,1,2,1,0,1,219000
"3607",36,20,2,2,1,0,1,4000
"3608",34,21,2,2,1,0,1,61000
"3609",38,19,1,2,1,0,1,13600
"3610",74,16,2,1,1,0,1,12000
"3611",63,16,2,2,1,0,1,16800
"3612",53,16,1,2,1,0,1,75000
"3613",50,20,2,2,1,0,1,12000
"3614",42,16,1,2,2,0,1,49000
"3615",16,14,2,2,2,1,1,8400
"3616",77,18,2,2,1,0,1,51200
"3617",70,16,2,2,1,0,3,36600
"3618",69,16,1,1,1,0,1,0
"3619",29,22,2,2,1,0,1,60000
"3620",26,22,1,2,1,0,1,99200
"3621",70,18,2,1,1,0,1,13410
"3622",42,19,2,2,1,0,1,24000
"3623",46,16,1,2,1,0,1,31000
"3624",68,18,1,1,1,0,1,32300
"3625",61,18,2,2,1,0,1,16200
"3626",70,16,1,2,1,0,1,21800
"3627",70,19,2,2,1,0,1,35600
"3628",77,19,1,1,1,0,1,3100
"3629",78,19,2,2,1,0,1,0
"3630",54,20,1,2,1,0,1,4800
"3631",19,16,1,1,1,0,1,0
"3632",20,18,2,2,1,0,1,0
"3633",35,20,1,2,1,0,1,27000
"3634",30,20,2,2,1,0,1,72000
"3635",51,20,2,1,1,0,1,11500
"3636",48,21,2,1,1,0,1,10800
"3637",49,19,1,1,1,0,1,117000
"3638",41,16,2,2,1,0,1,37500
"3639",35,22,1,2,1,0,1,57000
"3640",36,23,2,2,1,0,1,125000
"3641",49,22,2,2,1,0,1,98250
"3642",48,21,1,2,1,0,1,62020
"3643",17,13,1,2,1,1,1,50
"3644",50,16,2,2,1,0,1,26000
"3645",48,16,2,2,1,0,1,24000
"3646",51,16,1,2,1,0,1,86000
"3647",17,13,1,1,1,1,1,0
"3648",61,19,2,2,1,0,1,42500
"3649",68,19,1,2,1,0,1,18900
"3650",72,21,2,2,1,0,1,56100
"3651",77,21,1,2,1,0,1,59900
"3652",55,19,1,2,1,0,1,63000
"3653",72,19,1,1,1,0,1,16000
"3654",67,18,2,1,1,0,1,7400
"3655",40,21,2,2,1,0,1,50000
"3656",44,16,1,2,1,0,1,50000
"3657",73,21,1,1,1,0,1,101100
"3658",74,16,2,1,1,0,1,30500
"3659",24,21,2,2,1,0,1,30000
"3660",28,20,1,2,1,0,1,41600
"3661",32,22,2,2,1,0,1,60000
"3662",39,22,1,2,1,0,2,101000
"3663",40,21,2,2,1,0,6,30000
"3664",52,21,1,2,1,0,6,36000
"3665",69,24,1,2,1,0,1,33170
"3666",50,21,1,2,2,0,1,45000
"3667",45,16,2,2,1,0,1,41000
"3668",74,19,2,2,1,0,1,31800
"3669",79,16,1,1,1,0,1,36700
"3670",29,16,2,2,1,0,1,4700
"3671",52,23,2,2,1,0,1,407000
"3672",50,19,1,2,1,0,3,92000
"3673",49,17,2,2,1,0,1,0
"3674",44,19,2,2,1,0,1,60000
"3675",43,19,1,2,1,0,1,96000
"3676",31,24,2,2,1,0,1,4
"3677",37,21,1,2,1,0,1,50000
"3678",50,19,1,2,1,0,1,24500
"3679",32,16,1,2,1,0,1,45000
"3680",29,19,2,2,1,0,1,16000
"3681",30,19,1,2,1,0,1,45000
"3682",23,16,2,2,2,0,1,18700
"3683",50,16,2,2,1,0,1,75400
"3684",49,16,1,1,1,0,1,100000
"3685",48,22,1,2,2,0,1,68000
"3686",45,19,2,2,2,0,1,24000
"3687",22,19,1,2,2,0,1,7000
"3688",16,14,2,2,2,1,1,0
"3689",15,12,2,2,2,1,1,0
"3690",67,23,1,2,1,0,1,198200
"3691",67,16,2,2,1,0,1,24000
"3692",44,23,2,2,1,0,1,180000
"3693",44,20,2,2,1,0,1,50000
"3694",16,13,1,1,1,0,1,0
"3695",55,17,1,2,2,0,1,16000
"3696",23,16,2,2,2,0,1,24000
"3697",25,16,1,2,1,0,1,20000
"3698",21,19,2,2,1,0,1,20000
"3699",66,16,1,1,1,0,1,31600
"3700",49,15,2,2,2,0,1,12600
"3701",49,16,2,2,2,0,1,14000
"3702",76,21,2,2,1,0,1,41300
"3703",78,22,1,2,1,0,1,65900
"3704",58,18,1,1,1,0,1,100700
"3705",59,20,2,2,1,0,1,58000
"3706",21,20,2,2,1,0,1,0
"3707",64,22,2,2,1,0,1,32400
"3708",65,21,1,2,1,0,6,35700
"3709",34,21,1,2,1,0,1,131900
"3710",33,16,2,2,1,0,1,30000
"3711",47,16,1,2,2,0,1,57000
"3712",18,18,2,1,2,0,1,0
"3713",25,19,1,2,1,0,1,100000
"3714",23,20,2,2,1,0,1,0
"3715",56,14,2,2,1,0,1,9100
"3716",59,19,1,2,1,0,1,126520
"3717",59,16,2,2,1,0,1,100
"3718",65,12,1,2,1,0,1,36010
"3719",42,16,2,2,1,0,1,0
"3720",21,14,1,2,2,0,1,0
"3721",15,12,2,2,1,0,1,0
"3722",83,17,1,1,1,0,1,29700
"3723",73,22,1,2,1,0,1,58000
"3724",73,20,2,2,1,0,1,23800
"3725",29,20,1,2,2,0,1,13600
"3726",29,20,1,2,2,0,1,16000
"3727",79,19,1,2,1,0,1,14000
"3728",33,23,1,2,1,0,1,66000
"3729",38,20,2,2,1,0,1,0
"3730",20,19,1,2,1,0,1,10020
"3731",19,20,1,2,1,0,1,12000
"3732",47,19,1,2,1,0,1,14000
"3733",44,21,2,2,1,0,1,93000
"3734",47,18,1,2,1,0,1,52000
"3735",72,22,1,2,1,0,1,74000
"3736",35,22,2,2,1,0,1,48700
"3737",16,14,1,2,1,1,1,0
"3738",57,21,2,2,1,0,1,33000
"3739",57,20,1,2,1,0,1,150000
"3740",65,19,1,2,1,0,1,9000
"3741",41,20,1,2,1,0,1,70000
"3742",41,18,2,2,1,0,1,52000
"3743",16,13,1,2,1,1,1,0
"3744",45,16,1,2,1,0,1,30000
"3745",65,20,2,2,1,0,1,8800
"3746",28,21,2,2,1,0,1,0
"3747",36,21,1,2,1,0,1,47100
"3748",58,21,1,2,1,0,1,78000
"3749",57,19,1,2,1,0,1,95100
"3750",55,16,2,2,1,0,1,21000
"3751",39,16,1,2,1,0,1,36000
"3752",17,15,2,2,1,1,1,6000
"3753",15,13,1,2,1,1,1,0
"3754",37,16,2,2,1,0,1,24000
"3755",83,20,2,2,1,0,1,36600
"3756",34,19,2,2,2,0,1,0
"3757",40,12,1,2,2,0,1,60000
"3758",16,12,1,2,2,1,2,0
"3759",30,17,1,2,1,0,1,6120
"3760",32,14,2,2,2,0,1,29100
"3761",63,18,1,1,1,0,1,115400
"3762",61,18,2,2,1,0,1,40000
"3763",73,22,2,2,1,0,1,42000
"3764",73,19,1,1,1,0,2,62000
"3765",56,17,2,1,1,0,1,10050
"3766",72,19,2,1,1,0,1,20390
"3767",66,19,1,2,1,0,1,84000
"3768",62,19,2,2,2,0,1,11200
"3769",60,21,1,2,1,0,1,194000
"3770",60,21,2,2,1,0,1,194000
"3771",52,16,1,2,2,0,1,48000
"3772",33,16,2,2,2,0,6,7200
"3773",56,12,2,1,1,0,1,8800
"3774",34,21,2,2,1,0,1,58000
"3775",35,16,1,2,1,0,1,60000
"3776",73,18,1,1,1,0,1,40400
"3777",69,19,2,2,1,0,1,13100
"3778",72,18,2,2,1,0,1,30500
"3779",45,22,2,2,1,0,1,60000
"3780",43,24,1,2,1,0,6,48000
"3781",42,21,2,2,1,0,1,70000
"3782",26,21,1,2,1,0,1,34400
"3783",26,20,2,2,1,0,1,25000
"3784",22,19,2,2,2,0,1,15000
"3785",19,15,1,2,1,0,1,22000
"3786",21,15,1,2,1,0,1,24000
"3787",24,16,2,2,2,0,1,9000
"3788",26,16,1,2,1,0,3,50000
"3789",59,19,1,2,1,0,1,63220
"3790",56,21,2,2,1,0,1,54000
"3791",35,16,1,2,1,0,1,50000
"3792",36,19,2,2,1,0,1,25000
"3793",35,18,1,2,1,0,1,45000
"3794",35,21,2,2,1,0,1,45000
"3795",43,19,2,2,1,0,1,22000
"3796",43,16,1,2,1,0,1,20000
"3797",16,13,1,2,1,1,1,300
"3798",77,24,1,2,1,0,6,53900
"3799",75,19,2,2,1,0,6,9700
"3800",49,20,2,2,2,0,1,30000
"3801",48,18,1,2,1,0,1,40000
"3802",22,16,1,1,1,0,1,16400
"3803",72,18,2,2,1,0,1,57010
"3804",31,21,2,2,1,0,1,0
"3805",34,21,1,2,1,0,1,99200
"3806",64,21,1,1,1,0,1,29800
"3807",65,16,2,2,1,0,6,14300
"3808",34,17,1,1,1,0,6,4300
"3809",27,21,1,2,1,0,1,69000
"3810",29,23,1,2,1,0,1,25600
"3811",26,21,2,2,1,0,3,11000
"3812",26,16,1,2,1,0,1,27020
"3813",62,22,2,2,1,0,1,0
"3814",54,22,1,2,1,0,1,0
"3815",24,19,2,2,1,0,3,16340
"3816",20,16,2,2,1,0,3,1200
"3817",43,13,2,2,1,0,3,42100
"3818",42,13,1,2,1,0,3,28300
"3819",66,16,2,2,1,0,1,10800
"3820",70,20,1,2,1,0,1,18000
"3821",79,21,2,2,1,0,1,7000
"3822",73,20,1,1,1,0,1,68000
"3823",56,18,2,2,1,0,1,24620
"3824",55,19,1,2,1,0,1,10000
"3825",21,20,2,2,1,0,1,10000
"3826",56,16,2,2,1,0,1,45000
"3827",64,16,1,2,1,0,1,51900
"3828",69,16,2,2,1,0,1,33100
"3829",30,22,2,2,1,0,9,58000
"3830",29,18,1,2,2,0,1,29600
"3831",93,16,2,1,1,0,1,12450
"3832",76,20,2,2,1,0,1,5300
"3833",82,13,1,1,1,0,1,11400
"3834",59,19,2,1,1,0,1,12200
"3835",34,19,2,2,1,0,1,34200
"3836",37,22,1,2,1,0,1,60000
"3837",33,22,2,2,1,0,1,60000
"3838",31,21,1,2,1,0,1,98000
"3839",27,16,2,2,1,0,1,24700
"3840",66,22,1,2,1,0,1,53030
"3841",61,19,2,1,1,0,1,14920
"3842",57,16,2,1,1,0,1,35000
"3843",58,16,1,2,1,0,1,0
"3844",54,16,2,2,1,0,1,6000
"3845",63,16,1,1,1,0,1,2400
"3846",32,22,2,2,1,0,1,13000
"3847",32,21,1,2,1,0,1,36000
"3848",69,18,1,1,1,0,1,32300
"3849",62,18,2,2,1,0,6,25500
"3850",32,21,2,2,1,0,1,35300
"3851",32,21,1,2,1,0,1,20400
"3852",33,17,2,1,1,0,1,6500
"3853",35,16,1,2,1,0,1,46300
"3854",40,20,1,2,1,0,1,100000
"3855",31,16,1,2,1,0,1,18000
"3856",39,21,2,2,1,0,1,24000
"3857",64,18,2,2,1,0,1,46000
"3858",63,1,2,2,1,0,1,36000
"3859",23,20,1,2,1,0,1,25000
"3860",20,19,1,2,1,0,1,25000
"3861",18,18,1,2,1,0,1,7000
"3862",30,17,2,1,1,0,1,10800
"3863",61,21,1,2,1,0,1,23500
"3864",55,21,2,2,1,0,1,85000
"3865",55,21,2,2,2,0,1,50000
"3866",55,22,1,2,2,0,1,220500
"3867",24,19,2,2,1,0,1,10300
"3868",18,14,1,2,2,0,1,4500
"3869",35,20,1,2,2,0,1,39000
"3870",33,22,2,2,1,0,1,0
"3871",54,19,2,2,1,0,1,25000
"3872",23,19,1,2,1,0,1,12000
"3873",42,17,2,1,1,0,3,9600
"3874",26,16,1,2,1,0,3,7100
"3875",63,20,2,2,2,0,3,29600
"3876",32,20,1,2,1,0,1,60000
"3877",30,24,2,2,1,0,1,40000
"3878",58,16,2,2,1,0,1,500
"3879",57,15,1,2,1,0,1,17000
"3880",73,16,2,2,1,0,1,15920
"3881",29,19,1,2,1,0,1,75000
"3882",39,19,2,2,1,0,3,46500
"3883",17,14,2,2,1,1,9,4000
"3884",54,19,2,2,2,0,1,18000
"3885",57,16,1,2,2,0,1,47220
"3886",30,19,1,2,2,0,1,44000
"3887",63,22,1,2,1,0,1,51000
"3888",59,20,2,2,1,0,1,48000
"3889",70,20,2,2,1,0,1,43950
"3890",28,20,1,2,1,0,1,50000
"3891",31,20,2,2,1,0,1,50000
"3892",54,21,1,1,1,0,1,24000
"3893",93,12,1,1,1,0,1,31800
"3894",56,21,2,2,1,0,1,3410
"3895",29,19,2,2,1,0,1,11000
"3896",29,16,2,2,2,0,1,16000
"3897",21,19,1,2,1,0,8,7100
"3898",22,20,1,2,1,0,1,7000
"3899",21,19,2,2,1,0,9,5100
"3900",75,16,1,2,1,0,1,26000
"3901",72,21,2,2,1,0,1,10000
"3902",68,19,1,2,1,0,1,29200
"3903",58,19,2,2,1,0,1,28100
"3904",60,16,2,2,1,0,1,50000
"3905",72,16,1,1,1,0,1,25500
"3906",37,17,1,2,1,0,1,61000
"3907",35,19,2,2,1,0,1,0
"3908",17,13,1,2,1,1,1,13200
"3909",63,19,2,2,1,0,1,28000
"3910",28,17,1,2,2,0,1,550
"3911",66,23,2,2,1,0,1,27800
"3912",43,21,1,2,1,0,1,40700
"3913",93,11,2,1,1,0,3,10200
"3914",66,19,2,2,1,0,3,25600
"3915",62,16,1,2,1,0,3,600
"3916",47,19,2,2,1,0,3,50240
"3917",27,19,1,2,2,0,3,20
"3918",50,19,1,2,1,0,1,48000
"3919",48,19,2,2,1,0,1,26000
"3920",18,16,1,2,1,0,1,780
"3921",38,17,2,2,1,0,1,49800
"3922",78,16,2,1,1,0,1,8000
"3923",40,21,2,1,2,0,1,5000
"3924",48,18,1,2,2,0,1,12000
"3925",15,12,2,2,2,1,1,2600
"3926",81,19,2,1,1,0,1,32000
"3927",63,17,2,1,1,0,1,34000
"3928",79,16,2,1,1,0,1,23700
"3929",53,19,1,2,1,0,1,48000
"3930",49,19,1,2,1,0,1,60000
"3931",60,13,2,2,1,0,1,25700
"3932",58,19,1,2,1,0,1,55000
"3933",23,19,2,2,1,0,3,13000
"3934",25,19,1,2,1,0,3,11000
"3935",24,16,2,1,2,0,1,8000
"3936",62,16,1,2,1,0,1,26000
"3937",62,20,2,2,2,0,1,18100
"3938",59,14,1,2,1,0,1,60000
"3939",62,19,2,1,1,0,1,0
"3940",21,14,1,2,1,0,1,25000
"3941",15,12,2,2,1,0,1,0
"3942",44,19,1,2,1,0,1,22000
"3943",42,18,2,2,2,0,1,10000
"3944",21,20,1,2,2,0,1,21600
"3945",18,18,2,2,2,0,1,2500
"3946",15,12,2,2,2,1,1,650
"3947",23,19,1,2,1,0,1,17000
"3948",21,20,2,2,1,0,1,12000
"3949",50,19,2,2,2,0,1,12000
"3950",25,16,1,1,2,0,1,21000
"3951",43,22,1,2,1,0,1,90000
"3952",40,22,2,2,1,0,1,15000
"3953",29,19,2,2,1,0,1,1000
"3954",31,19,1,2,1,0,1,113000
"3955",56,16,2,2,1,0,1,14000
"3956",35,19,2,1,1,0,1,8700
"3957",39,19,1,1,1,0,1,23400
"3958",62,19,1,2,1,0,1,58000
"3959",80,16,2,1,1,0,1,8300
"3960",86,16,1,1,1,0,1,15620
"3961",62,20,2,2,1,0,1,69000
"3962",28,24,2,2,1,0,1,64000
"3963",29,21,1,2,1,0,1,80400
"3964",65,20,1,2,1,0,1,45930
"3965",65,20,2,2,1,0,1,12070
"3966",16,12,1,2,1,1,1,0
"3967",44,16,2,1,1,0,1,800
"3968",53,16,1,2,1,0,1,180000
"3969",79,24,1,2,1,0,1,104600
"3970",46,18,2,2,1,0,1,20000
"3971",17,13,1,2,1,1,1,0
"3972",28,16,2,2,2,0,1,40000
"3973",34,16,1,2,2,0,1,40000
"3974",41,18,1,2,1,0,1,60000
"3975",38,20,2,2,1,0,1,0
"3976",20,19,2,2,1,0,1,500
"3977",16,14,1,2,1,1,1,0
"3978",93,16,2,2,1,0,1,20700
"3979",28,22,2,2,1,0,1,25000
"3980",54,20,2,2,2,0,1,25000
"3981",39,21,1,2,1,0,1,52010
"3982",31,21,2,2,1,0,1,45000
"3983",39,21,1,2,1,0,1,35600
"3984",70,21,1,2,1,0,1,34000
"3985",64,16,2,2,1,0,1,16700
"3986",28,16,2,2,1,0,1,24000
"3987",34,16,1,2,2,0,1,27000
"3988",70,20,2,1,1,0,1,26900
"3989",69,21,2,2,1,0,1,68000
"3990",74,21,1,2,1,0,1,21600
"3991",62,22,2,2,1,0,1,174000
"3992",61,21,2,2,1,0,1,28000
"3993",29,20,1,2,1,0,1,40000
"3994",58,14,2,1,1,0,1,79000
"3995",56,21,1,2,2,0,1,70000
"3996",38,22,2,2,2,0,1,1300
"3997",15,12,2,2,1,1,1,2200
"3998",26,16,1,2,1,0,1,35000
"3999",67,21,2,2,1,0,1,20800
"4000",75,22,1,2,1,0,1,13800
"4001",33,18,1,2,1,0,1,44000
"4002",60,19,2,1,1,0,1,9200
"4003",55,22,2,2,1,0,1,140600
"4004",52,17,1,2,1,0,1,55000
"4005",18,14,2,2,1,0,1,5700
"4006",65,19,1,2,1,0,1,110200
"4007",64,19,2,2,1,0,1,0
"4008",73,16,2,2,1,0,1,39400
"4009",73,12,2,2,1,0,1,61100
"4010",75,18,2,2,1,0,1,13610
"4011",49,20,1,2,1,0,1,77000
"4012",49,20,2,1,1,0,1,35000
"4013",56,17,1,2,1,0,1,20000
"4014",17,17,1,2,1,1,1,0
"4015",51,18,2,2,1,0,1,27440
"4016",61,19,1,2,1,0,1,135600
"4017",28,20,1,2,1,0,1,88000
"4018",26,21,2,2,1,0,1,9700
"4019",46,23,1,2,1,0,1,460000
"4020",47,21,2,2,1,0,1,4200
"4021",87,17,1,2,1,0,1,26300
"4022",37,20,2,2,2,0,1,37000
"4023",35,20,1,2,2,0,1,21000
"4024",62,19,1,1,1,0,1,12200
"4025",34,22,2,2,1,0,1,43000
"4026",69,24,1,2,1,0,1,18000
"4027",33,19,1,1,1,0,1,0
"4028",62,16,1,2,1,0,1,24004
"4029",56,16,2,2,1,0,1,0
"4030",50,14,2,2,1,0,3,15900
"4031",21,16,2,2,1,0,3,19400
"4032",17,14,1,2,2,1,3,0
"4033",16,13,2,2,2,1,3,0
"4034",46,20,2,2,1,0,1,33000
"4035",59,17,2,2,1,0,1,500
"4036",65,16,1,1,1,0,1,89000
"4037",44,19,2,2,2,0,1,18800
"4038",37,22,2,1,1,0,1,14800
"4039",39,22,1,2,1,0,1,71000
"4040",67,18,2,2,1,0,1,37900
"4041",68,24,2,2,1,0,1,100000
"4042",56,20,2,2,1,0,1,40000
"4043",41,17,1,2,1,0,1,42000
"4044",32,19,2,2,1,0,1,800
"4045",64,19,2,2,1,0,1,31000
"4046",46,17,2,1,1,0,1,20000
