"","Employment","Sex","Education","Disability","Health_insurance","Own_child","Race","Total_person_income"
"1619","1","2","16","2","1","0","1",25000
"1620","1","1","16","2","1","0","1",95000.0000000002
"1621","6","2","16","2","2","0","1",48000.0000000001
"1622","1","1","16","2","1","0","1",75000
"1623","1","1","18","2","1","0","6",78999.9999999999
"1624","1","2","16","2","1","0","8",30000.0000000001
"1625","3","1","16","2","1","0","9",9999.99999999999
"1626","6","2","19","2","1","0","1",52000.0000000001
"1627","6","1","19","2","1","0","1",64500.0000000001
"1628","6","2","22","2","1","0","1",30000.0000000001
"1629","1","2","21","2","1","0","1",52000.0000000001
"1630","6","1","14","2","1","0","1",800.000000000001
"1631","6","1","11","1","1","0","1",202400
"1632","1","2","16","2","1","0","8",2999.99999999999
"1633","1","2","16","2","1","0","1",37800
"1634","1","1","16","2","2","0","1",4500.00000000001
"1635","6","1","18","1","1","0","1",27600
"1636","6","2","16","2","1","0","1",13200
"1637","6","1","23","2","1","0","1",24000
"1638","1","2","19","2","1","0","1",69999.9999999998
"1639","1","2","21","2","1","0","1",17000
"1640","1","1","17","2","1","0","9",69999.9999999998
"1641","6","2","17","1","1","0","1",39000
"1642","1","2","17","2","2","0","1",30000.0000000001
"1643","1","1","17","2","2","0","1",30000.0000000001
"1644","1","2","18","2","1","0","1",46000.0000000001
"1645","1","1","16","2","1","0","1",69999.9999999998
"1646","2","2","19","2","1","0","1",9000
"1647","1","2","14","2","1","1","1",250
"1648","6","2","16","2","1","0","1",17010
"1649","6","2","20","2","1","0","1",24000
"1650","1","2","19","2","2","0","1",6000
"1651","1","1","19","2","1","0","1",36000
"1652","1","2","21","2","1","0","1",59500.0000000002
"1653","1","1","13","2","1","0","1",48000.0000000001
"1654","1","1","22","2","1","0","1",65050.0000000002
"1655","1","1","14","2","1","0","1",31199.9999999999
"1656","1","2","22","2","1","0","1",75000
"1657","1","1","19","2","1","0","1",33600
"1658","1","2","21","2","1","0","1",18300
"1659","6","1","15","2","1","0","1",200
"1660","1","1","20","2","1","0","1",15000
"1661","1","2","21","2","1","0","9",41000.0000000001
"1662","1","1","18","2","1","0","9",41000.0000000001
"1663","1","2","16","2","2","0","1",31999.9999999999
"1664","1","1","18","2","2","0","1",25000
"1665","6","2","18","1","1","0","1",1700
"1666","1","1","18","2","1","0","1",75000
"1667","1","2","18","2","1","0","1",14000
"1668","6","1","21","2","1","0","1",111000
"1669","6","2","21","1","1","0","1",29200.0000000001
"1670","1","1","19","2","1","0","1",45000.0000000001
"1671","6","2","20","1","1","0","1",25500
"1672","1","1","21","2","1","0","1",63000
"1673","1","1","19","2","1","0","1",90000.0000000001
"1674","1","2","19","2","2","0","1",25000
"1675","6","1","19","2","1","0","1",43000
"1676","6","2","18","2","1","0","1",21000
"1677","6","1","21","2","1","0","1",30910
"1678","6","2","18","2","1","0","1",12100
"1679","1","1","17","2","1","0","1",36000
"1680","1","1","16","1","1","0","1",52000.0000000001
"1681","6","1","13","1","1","0","1",22800
"1682","1","1","22","2","1","0","1",66600
"1683","1","1","20","2","1","0","1",84350
"1684","1","2","21","2","1","0","1",79999.9999999999
"1685","6","1","15","1","1","0","1",5599.99999999999
"1686","1","1","18","2","1","0","1",4000
"1687","1","1","19","2","1","0","1",4000
"1688","6","1","19","2","1","0","1",42820
"1689","6","2","18","2","1","0","1",10520
"1690","1","1","21","2","1","0","1",63000
"1691","1","2","21","2","1","0","1",46000.0000000001
"1692","6","2","12","2","1","1","1",600
"1693","1","2","21","2","1","0","1",32999.9999999999
"1694","1","1","19","2","1","0","1",50000
"1695","1","2","23","2","1","0","1",39999.9999999999
"1696","1","1","22","2","2","0","1",9299.99999999999
"1697","1","1","16","2","1","0","1",30000.0000000001
"1698","6","2","20","2","1","0","1",34300
"1699","6","1","22","2","2","0","1",22000
"1700","1","2","9","2","1","0","1",7000
"1701","1","1","9","2","1","0","1",37999.9999999999
"1702","1","1","13","2","1","0","1",38500.0000000001
"1703","6","2","16","2","1","0","1",27900
"1704","1","1","16","1","1","0","1",11360
"1705","1","2","16","2","1","0","1",12000
"1706","1","1","17","2","2","0","1",14700
"1707","1","2","22","2","1","0","1",61500.0000000001
"1708","1","1","16","2","1","0","1",10400
"1709","1","2","21","2","1","0","1",50000
"1710","1","1","17","2","1","0","1",79999.9999999999
"1711","1","2","16","2","1","0","1",21499.9999999999
"1712","1","1","16","2","1","0","1",96499.9999999998
"1713","1","2","17","2","1","0","1",14700
"1714","6","2","19","1","1","0","1",11800
"1715","3","1","22","2","1","0","1",89800
"1716","1","1","11","2","1","0","1",39999.9999999999
"1717","1","2","16","2","1","0","1",59999.9999999999
"1718","1","1","16","2","1","0","1",75400.0000000002
"1719","2","1","20","2","1","0","3",95900.0000000002
"1720","6","2","20","2","1","0","3",3600
"1721","1","2","19","2","2","0","1",12700
"1722","1","1","22","2","1","0","1",62000.0000000001
"1723","1","2","19","2","1","0","1",9999.99999999999
"1724","1","1","13","2","1","1","1",2999.99999999999
"1725","1","2","20","2","1","0","1",32600
"1726","1","2","19","2","1","0","1",50000
"1727","1","1","18","2","1","0","1",50000
"1728","6","1","16","2","1","0","1",15000
"1729","1","1","21","1","1","0","1",30209.9999999999
"1730","6","2","20","2","1","0","1",38100
"1731","6","2","16","2","1","0","1",16000
"1732","1","1","17","2","1","0","1",5000
"1733","6","2","15","2","1","0","1",27500
"1734","6","2","16","2","1","0","1",2400
"1735","1","1","19","2","1","0","1",104000
"1736","1","2","22","2","1","0","1",125000
"1737","6","1","19","2","2","0","1",500
"1738","6","2","16","2","1","0","1",13000
"1739","1","1","18","2","1","0","1",34999.9999999999
"1740","1","2","18","2","1","0","1",9999.99999999999
"1741","6","2","20","2","1","0","1",50600.0000000001
"1742","6","1","22","2","1","0","1",73700.0000000001
"1743","1","2","19","2","1","0","1",50000
"1744","1","1","19","2","1","0","1",99999.9999999998
"1745","1","1","19","2","1","0","1",9999.99999999999
"1746","6","1","13","2","1","1","1",1200
"1747","1","2","20","2","1","0","1",50000
"1748","1","1","16","2","1","0","1",5000
"1749","1","1","21","2","1","0","1",99999.9999999998
"1750","1","2","24","2","1","0","1",470000
"1751","1","2","20","2","1","0","1",28000
"1752","1","1","15","2","1","0","1",81499.9999999999
"1753","1","2","20","2","1","0","1",43200
"1754","6","1","19","1","1","0","1",33500.0000000001
"1755","6","1","21","1","1","0","1",11000
"1756","1","1","17","2","2","0","1",6000
"1757","1","2","19","1","1","0","1",30900
"1758","6","1","19","1","1","0","1",50200.0000000001
"1759","6","1","13","2","1","0","1",8400.00000000002
"1760","1","2","23","2","2","0","1",46000.0000000001
"1761","1","1","20","2","2","0","1",34999.9999999999
"1762","6","1","18","2","1","0","1",48020.0000000001
"1763","6","2","21","2","1","0","1",21199.9999999999
"1764","6","2","19","1","1","0","1",9999.99999999999
"1765","6","2","22","1","1","0","1",39000
"1766","6","2","16","2","2","0","1",2999.99999999999
"1767","1","2","20","2","1","0","1",9999.99999999999
"1768","1","1","16","2","1","0","1",59999.9999999999
"1769","1","2","19","2","1","0","1",32400.0000000001
"1770","1","1","19","2","1","0","1",43300
"1771","6","2","14","2","1","0","1",16400
"1772","1","1","22","2","1","0","1",55000.0000000001
"1773","1","2","21","2","1","0","1",30800
"1774","1","2","22","2","1","0","1",50000
"1775","1","1","20","1","1","0","1",95000.0000000002
"1776","1","2","22","2","1","0","1",90000.0000000001
"1777","1","1","20","2","2","0","1",120000
"1778","1","1","19","2","1","0","1",13200
"1779","1","1","22","2","1","0","1",65200.0000000001
"1780","1","2","22","2","1","0","1",30000.0000000001
"1781","6","1","16","2","1","0","1",30200
"1782","6","2","21","2","1","0","1",20300
"1783","1","1","18","2","1","0","1",22199.9999999999
"1784","1","2","20","2","1","0","1",39999.9999999999
"1785","6","2","21","1","1","0","3",10600
"1786","1","2","18","2","1","0","1",9000
"1787","1","1","16","2","1","0","1",25999.9999999999
"1788","6","2","18","2","1","0","1",25620
"1789","6","1","22","2","1","0","1",34700
"1790","6","1","23","2","1","0","1",72419.9999999999
"1791","1","2","21","2","1","0","1",67999.9999999998
"1792","6","2","16","2","2","0","3",500
"1793","1","1","21","2","1","0","1",49730
"1794","6","2","20","2","1","0","1",16830
"1795","1","1","18","2","1","0","1",120000
"1796","3","2","20","2","1","0","1",2000
"1797","3","1","21","1","1","0","1",12000
"1798","1","2","16","2","1","0","1",20100
"1799","1","2","22","2","1","0","1",93390.0000000002
"1800","1","2","19","2","1","0","1",4000
"1801","6","2","16","1","1","0","1",7959.99999999998
"1802","6","1","16","2","1","0","1",13000
"1803","1","1","20","2","1","0","1",85000.0000000001
"1804","6","2","19","2","1","0","1",3500.00000000001
"1805","1","1","18","2","1","0","1",21000
"1806","1","1","20","2","1","0","1",20000
"1807","1","2","21","2","1","0","1",22000
"1808","6","2","17","2","1","0","1",38400
"1809","6","2","16","2","1","0","1",13000
"1810","1","2","21","2","1","0","1",34999.9999999999
"1811","1","1","17","2","1","0","1",34999.9999999999
"1812","1","2","19","2","1","0","1",27000
"1813","1","2","18","1","1","0","1",20000
"1814","6","1","22","1","1","0","1",48000.0000000001
"1815","1","2","20","2","1","0","6",17000
"1816","1","2","21","2","1","0","1",99999.9999999998
"1817","6","2","13","2","1","1","1",8500.00000000002
"1818","1","2","19","2","1","0","1",88900
"1819","1","2","19","2","1","0","1",11000
"1820","1","1","19","2","1","0","1",1500
"1821","1","2","19","2","1","0","1",2999.99999999999
"1822","1","1","16","2","2","0","1",28000
"1823","6","2","19","1","2","0","1",700
"1824","3","2","20","2","2","0","1",7300
"1825","1","1","16","1","1","0","8",29970.0000000001
"1826","1","2","16","2","1","0","1",25999.9999999999
"1827","6","2","16","2","1","0","1",7180
"1828","1","2","17","2","1","0","1",22700
"1829","6","2","11","1","1","0","1",13200
"1830","1","1","15","2","1","0","1",112000
"1831","1","1","18","2","2","0","3",32480.0000000001
"1832","6","2","18","2","2","0","3",480
"1833","1","2","16","2","2","0","3",2899.99999999999
"1834","6","1","19","1","1","0","1",520
"1835","1","2","19","2","1","0","1",18900
"1836","1","1","16","2","1","0","1",45000.0000000001
"1837","1","2","18","2","1","0","1",46100
"1838","1","1","13","2","1","0","1",65000.0000000001
"1839","1","1","16","2","1","0","1",71000.0000000002
"1840","1","2","19","1","1","0","1",7200
"1841","1","2","18","2","1","0","3",7200
"1842","6","1","19","2","1","0","3",43400
"1843","1","2","21","2","1","0","1",3700
"1844","1","1","19","2","1","0","1",109000
"1845","6","2","18","1","1","0","1",9600
"1846","6","1","16","2","1","0","1",3800.00000000001
"1847","6","2","16","1","1","0","1",11300
"1848","6","1","20","1","1","0","1",59700
"1849","1","2","16","2","1","0","1",41800
"1850","6","1","17","1","1","0","1",53899.9999999999
"1851","1","1","16","2","1","0","1",59999.9999999999
"1852","1","2","16","2","1","0","6",2999.99999999999
"1853","1","2","16","2","2","0","1",18900
"1854","1","1","20","2","2","0","1",48000.0000000001
"1855","6","2","20","2","1","0","1",30000.0000000001
"1856","1","1","22","2","1","0","1",92000
"1857","1","1","14","2","1","0","1",9999.99999999999
"1858","1","2","14","2","1","0","1",39999.9999999999
"1859","6","2","18","2","1","0","1",10800
"1860","6","1","14","2","1","0","1",42399.9999999999
"1861","1","2","22","2","1","0","1",32999.9999999999
"1862","1","1","21","2","1","0","1",34999.9999999999
"1863","1","1","21","2","1","0","1",31999.9999999999
"1864","1","2","20","2","1","0","1",24200
"1865","3","1","16","1","1","1","1",180
"1866","1","1","21","2","1","0","1",129000
"1867","1","1","21","2","1","0","1",50999.9999999999
"1868","1","1","20","2","1","0","1",50000
"1869","1","1","23","2","1","0","1",460000
"1870","1","2","14","2","1","0","1",2999.99999999999
"1871","6","1","16","1","1","0","1",19820
"1872","6","2","16","2","1","0","1",18600
"1873","1","2","16","2","1","0","1",30000.0000000001
"1874","1","1","16","2","1","0","8",20000
"1875","1","1","22","2","1","0","1",56999.9999999999
"1876","1","1","20","2","1","0","1",72000
"1877","1","2","19","2","1","0","1",10400
"1878","1","2","19","2","2","0","1",16400
"1879","1","1","16","2","2","0","1",99999.9999999998
"1880","1","2","22","2","1","0","1",55000.0000000001
"1881","1","2","22","2","1","0","1",12600
"1882","1","1","16","2","1","0","1",84000
"1883","6","2","16","2","1","0","1",20800
"1884","6","1","19","1","1","0","1",28000
"1885","1","2","18","2","1","0","9",20000
"1886","1","1","17","2","1","0","9",36000
"1887","1","2","22","1","1","0","1",25999.9999999999
"1888","1","1","19","2","1","0","1",28000
"1889","1","1","19","2","1","0","1",103000
"1890","1","2","16","2","1","0","1",5000
"1891","1","2","20","2","1","0","1",36000
"1892","1","1","17","2","1","0","1",55000.0000000001
"1893","1","1","16","2","1","0","1",32209.9999999999
"1894","1","2","16","2","1","0","1",55000.0000000001
"1895","6","1","19","2","1","0","1",46020
"1896","1","2","16","2","1","0","1",25100
"1897","1","1","16","1","2","0","1",12900
"1898","1","2","19","2","2","0","1",13000
"1899","1","2","19","2","1","0","1",31999.9999999999
"1900","1","1","21","2","1","0","1",73000.0000000001
"1901","1","1","19","2","1","0","1",31999.9999999999
"1902","1","1","16","2","1","0","1",24000
"1903","1","2","19","2","1","0","1",27399.9999999999
"1904","6","1","22","1","1","0","1",2999.99999999999
"1905","6","1","21","2","1","0","1",34600
"1906","6","2","19","1","1","0","1",9600
"1907","1","2","20","2","1","0","9",9999.99999999999
"1908","1","1","16","2","1","0","1",90000.0000000001
"1909","1","2","18","2","1","0","1",12000
"1910","1","1","16","2","1","0","1",30000.0000000001
"1911","1","1","16","2","1","0","1",79999.9999999999
"1912","6","2","16","2","1","0","1",21199.9999999999
"1913","1","2","20","2","1","0","1",59999.9999999999
"1914","1","1","21","2","1","0","1",22000
"1915","6","1","18","1","1","0","1",14400
"1916","1","1","19","2","1","0","1",32999.9999999999
"1917","1","2","21","2","1","0","1",14000
"1918","1","1","16","1","1","0","1",220070
"1919","1","1","24","2","1","0","1",78999.9999999999
"1920","1","2","22","2","1","0","1",24000
"1921","6","2","16","2","1","0","1",9000
"1922","1","2","21","2","1","0","1",103000
"1923","1","1","16","2","1","0","1",50000
"1924","6","1","16","2","1","0","1",29200.0000000001
"1925","1","2","20","2","1","0","1",31999.9999999999
"1926","6","1","21","2","1","0","1",52799.9999999999
"1927","6","2","15","2","1","1","2",3600
"1928","1","1","21","2","1","0","1",65000.0000000001
"1929","1","2","22","2","1","0","1",67999.9999999998
"1930","6","2","15","2","1","1","1",2999.99999999999
"1931","1","1","21","2","2","0","1",75000
"1932","1","1","23","2","1","0","1",36199.9999999999
"1933","1","2","21","2","1","0","1",25999.9999999999
"1934","1","1","21","2","1","0","1",61200
"1935","6","1","14","2","1","1","1",4000
"1936","1","1","16","2","1","0","1",21800
"1937","6","2","20","2","1","0","1",660
"1938","1","2","19","2","1","0","1",59999.9999999999
"1939","6","1","16","2","1","0","1",30000.0000000001
"1940","1","2","21","2","1","0","9",75000
"1941","1","1","21","2","1","0","1",173000
"1942","1","2","16","2","1","0","1",16600
"1943","6","2","18","1","1","0","1",12300
"1944","1","1","17","2","2","0","1",15500
"1945","1","1","16","2","1","0","1",27399.9999999999
"1946","6","2","19","1","1","0","3",12900
"1947","6","2","11","2","1","0","3",550
"1948","1","2","18","2","1","0","1",69199.9999999999
"1949","6","1","15","2","1","0","1",18700
"1950","1","1","16","2","1","0","1",20000
"1951","3","1","19","2","1","0","9",79999.9999999999
"1952","1","2","16","2","1","0","1",30000.0000000001
"1953","1","1","19","2","1","0","1",31000
"1954","1","2","16","2","2","0","1",12600
"1955","1","1","16","2","2","0","1",5000
"1956","1","2","16","2","2","0","1",15000
"1957","1","2","20","2","1","0","1",23400
"1958","1","2","18","2","1","0","1",24600
"1959","1","1","18","2","1","0","1",59999.9999999999
"1960","1","2","20","2","1","0","1",30000.0000000001
"1961","1","1","21","2","1","0","1",45000.0000000001
"1962","6","1","19","2","1","0","1",8000
"1963","6","1","21","2","1","0","1",16000
"1964","1","1","19","2","1","0","1",9000
"1965","6","2","21","2","1","0","1",8000
"1966","1","1","16","2","1","0","1",31199.9999999999
"1967","6","1","16","2","1","0","1",67999.9999999998
"1968","6","2","16","2","1","0","1",19599.9999999999
"1969","1","1","23","2","1","0","1",95999.9999999998
"1970","6","1","19","1","1","0","1",10800
"1971","6","2","20","2","1","0","1",11000
"1972","1","1","21","2","1","0","1",187000
"1973","1","2","21","2","1","0","1",49200.0000000001
"1974","1","1","21","2","1","0","1",20000
"1975","1","1","19","2","1","0","1",5000
"1976","1","2","21","2","1","0","1",66869.9999999999
"1977","6","1","19","2","1","0","1",13500
"1978","1","1","19","2","1","0","1",121800
"1979","1","2","21","2","1","0","8",46000.0000000001
"1980","1","1","16","1","1","0","1",4500.00000000001
